,city,year,weekofyear,week_start_date,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,precipitation_amt_mm,reanalysis_air_temp_k,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_max_air_temp_k,reanalysis_min_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,station_precip_mm
110,1,1992,24,110,0.5359678489266047,0.5359678489266047,0.5359678489266047,0.5359678489266047,0.5359678489266047,0.5359678489266047,0.5359678489266047,0.5359678489266047,0.5359678489266047,0.5359678489266047,0.5359678489266047,0.5359678489266047,0.5359678489266047,0.5359678489266047,0.5359678489266047,0.5359678489266047,0.5359678489266047
111,1,1992,25,111,0.5583818450567462,0.5583818450567462,0.5583818450567462,0.5583818450567462,0.5583818450567462,0.5583818450567462,0.5583818450567462,0.5583818450567462,0.5583818450567462,0.5583818450567462,0.5583818450567462,0.5583818450567462,0.5583818450567462,0.5583818450567462,0.5583818450567462,0.5583818450567462,0.5583818450567462
112,1,1992,26,112,0.5865360109275337,0.5865360109275337,0.5865360109275337,0.5865360109275337,0.5865360109275337,0.5865360109275337,0.5865360109275337,0.5865360109275337,0.5865360109275337,0.5865360109275337,0.5865360109275337,0.5865360109275337,0.5865360109275337,0.5865360109275337,0.5865360109275337,0.5865360109275337,0.5865360109275337
113,1,1992,27,113,0.5747276617467763,0.5747276617467763,0.5747276617467763,0.5747276617467763,0.5747276617467763,0.5747276617467763,0.5747276617467763,0.5747276617467763,0.5747276617467763,0.5747276617467763,0.5747276617467763,0.5747276617467763,0.5747276617467763,0.5747276617467763,0.5747276617467763,0.5747276617467763,0.5747276617467763
115,1,1992,29,115,0.5666367558266275,0.5666367558266275,0.5666367558266275,0.5666367558266275,0.5666367558266275,0.5666367558266275,0.5666367558266275,0.5666367558266275,0.5666367558266275,0.5666367558266275,0.5666367558266275,0.5666367558266275,0.5666367558266275,0.5666367558266275,0.5666367558266275,0.5666367558266275,0.5666367558266275
116,1,1992,30,116,0.29154595454157306,0.29154595454157306,0.29154595454157306,0.29154595454157306,0.29154595454157306,0.29154595454157306,0.29154595454157306,0.29154595454157306,0.29154595454157306,0.29154595454157306,0.29154595454157306,0.29154595454157306,0.29154595454157306,0.29154595454157306,0.29154595454157306,0.29154595454157306,0.29154595454157306
117,1,1992,31,117,0.5031122106968118,0.5031122106968118,0.5031122106968118,0.5031122106968118,0.5031122106968118,0.5031122106968118,0.5031122106968118,0.5031122106968118,0.5031122106968118,0.5031122106968118,0.5031122106968118,0.5031122106968118,0.5031122106968118,0.5031122106968118,0.5031122106968118,0.5031122106968118,0.5031122106968118
118,1,1992,32,118,0.6111094042458232,0.6111094042458232,0.6111094042458232,0.6111094042458232,0.6111094042458232,0.6111094042458232,0.6111094042458232,0.6111094042458232,0.6111094042458232,0.6111094042458232,0.6111094042458232,0.6111094042458232,0.6111094042458232,0.6111094042458232,0.6111094042458232,0.6111094042458232,0.6111094042458232
119,1,1992,33,119,0.623437102117401,0.623437102117401,0.623437102117401,0.623437102117401,0.623437102117401,0.623437102117401,0.623437102117401,0.623437102117401,0.623437102117401,0.623437102117401,0.623437102117401,0.623437102117401,0.623437102117401,0.623437102117401,0.623437102117401,0.623437102117401,0.623437102117401
120,1,1992,34,120,0.5694795065553284,0.5694795065553284,0.5694795065553284,0.5694795065553284,0.5694795065553284,0.5694795065553284,0.5694795065553284,0.5694795065553284,0.5694795065553284,0.5694795065553284,0.5694795065553284,0.5694795065553284,0.5694795065553284,0.5694795065553284,0.5694795065553284,0.5694795065553284,0.5694795065553284
121,1,1992,35,121,0.5398492970369462,0.5398492970369462,0.5398492970369462,0.5398492970369462,0.5398492970369462,0.5398492970369462,0.5398492970369462,0.5398492970369462,0.5398492970369462,0.5398492970369462,0.5398492970369462,0.5398492970369462,0.5398492970369462,0.5398492970369462,0.5398492970369462,0.5398492970369462,0.5398492970369462
123,1,1992,37,123,0.5797298096636249,0.5797298096636249,0.5797298096636249,0.5797298096636249,0.5797298096636249,0.5797298096636249,0.5797298096636249,0.5797298096636249,0.5797298096636249,0.5797298096636249,0.5797298096636249,0.5797298096636249,0.5797298096636249,0.5797298096636249,0.5797298096636249,0.5797298096636249,0.5797298096636249
124,1,1992,38,124,0.5009254793670418,0.5009254793670418,0.5009254793670418,0.5009254793670418,0.5009254793670418,0.5009254793670418,0.5009254793670418,0.5009254793670418,0.5009254793670418,0.5009254793670418,0.5009254793670418,0.5009254793670418,0.5009254793670418,0.5009254793670418,0.5009254793670418,0.5009254793670418,0.5009254793670418
125,1,1992,39,125,0.6010777742705036,0.6010777742705036,0.6010777742705036,0.6010777742705036,0.6010777742705036,0.6010777742705036,0.6010777742705036,0.6010777742705036,0.6010777742705036,0.6010777742705036,0.6010777742705036,0.6010777742705036,0.6010777742705036,0.6010777742705036,0.6010777742705036,0.6010777742705036,0.6010777742705036
126,1,1992,40,126,0.6597915104748256,0.6597915104748256,0.6597915104748256,0.6597915104748256,0.6597915104748256,0.6597915104748256,0.6597915104748256,0.6597915104748256,0.6597915104748256,0.6597915104748256,0.6597915104748256,0.6597915104748256,0.6597915104748256,0.6597915104748256,0.6597915104748256,0.6597915104748256,0.6597915104748256
127,1,1992,41,127,0.5942169047233505,0.5942169047233505,0.5942169047233505,0.5942169047233505,0.5942169047233505,0.5942169047233505,0.5942169047233505,0.5942169047233505,0.5942169047233505,0.5942169047233505,0.5942169047233505,0.5942169047233505,0.5942169047233505,0.5942169047233505,0.5942169047233505,0.5942169047233505,0.5942169047233505
128,1,1992,42,128,0.8127533669922309,0.8127533669922309,0.8127533669922309,0.8127533669922309,0.8127533669922309,0.8127533669922309,0.8127533669922309,0.8127533669922309,0.8127533669922309,0.8127533669922309,0.8127533669922309,0.8127533669922309,0.8127533669922309,0.8127533669922309,0.8127533669922309,0.8127533669922309,0.8127533669922309
129,1,1992,43,129,0.4271232969873074,0.4271232969873074,0.4271232969873074,0.4271232969873074,0.4271232969873074,0.4271232969873074,0.4271232969873074,0.4271232969873074,0.4271232969873074,0.4271232969873074,0.4271232969873074,0.4271232969873074,0.4271232969873074,0.4271232969873074,0.4271232969873074,0.4271232969873074,0.4271232969873074
130,1,1992,44,130,0.5799758169382241,0.5799758169382241,0.5799758169382241,0.5799758169382241,0.5799758169382241,0.5799758169382241,0.5799758169382241,0.5799758169382241,0.5799758169382241,0.5799758169382241,0.5799758169382241,0.5799758169382241,0.5799758169382241,0.5799758169382241,0.5799758169382241,0.5799758169382241,0.5799758169382241
131,1,1992,45,131,0.5388652679385497,0.5388652679385497,0.5388652679385497,0.5388652679385497,0.5388652679385497,0.5388652679385497,0.5388652679385497,0.5388652679385497,0.5388652679385497,0.5388652679385497,0.5388652679385497,0.5388652679385497,0.5388652679385497,0.5388652679385497,0.5388652679385497,0.5388652679385497,0.5388652679385497
132,1,1992,46,132,0.5731969498159373,0.5731969498159373,0.5731969498159373,0.5731969498159373,0.5731969498159373,0.5731969498159373,0.5731969498159373,0.5731969498159373,0.5731969498159373,0.5731969498159373,0.5731969498159373,0.5731969498159373,0.5731969498159373,0.5731969498159373,0.5731969498159373,0.5731969498159373,0.5731969498159373
133,1,1992,47,133,0.5277129381567232,0.5277129381567232,0.5277129381567232,0.5277129381567232,0.5277129381567232,0.5277129381567232,0.5277129381567232,0.5277129381567232,0.5277129381567232,0.5277129381567232,0.5277129381567232,0.5277129381567232,0.5277129381567232,0.5277129381567232,0.5277129381567232,0.5277129381567232,0.5277129381567232
134,1,1992,48,134,0.5503456074198417,0.5503456074198417,0.5503456074198417,0.5503456074198417,0.5503456074198417,0.5503456074198417,0.5503456074198417,0.5503456074198417,0.5503456074198417,0.5503456074198417,0.5503456074198417,0.5503456074198417,0.5503456074198417,0.5503456074198417,0.5503456074198417,0.5503456074198417,0.5503456074198417
135,1,1992,49,135,0.5625913028665532,0.5625913028665532,0.5625913028665532,0.5625913028665532,0.5625913028665532,0.5625913028665532,0.5625913028665532,0.5625913028665532,0.5625913028665532,0.5625913028665532,0.5625913028665532,0.5625913028665532,0.5625913028665532,0.5625913028665532,0.5625913028665532,0.5625913028665532,0.5625913028665532
136,1,1992,50,136,0.5039869032287196,0.5039869032287196,0.5039869032287196,0.5039869032287196,0.5039869032287196,0.5039869032287196,0.5039869032287196,0.5039869032287196,0.5039869032287196,0.5039869032287196,0.5039869032287196,0.5039869032287196,0.5039869032287196,0.5039869032287196,0.5039869032287196,0.5039869032287196,0.5039869032287196
138,1,1992,52,138,0.43315867545747233,0.43315867545747233,0.43315867545747233,0.43315867545747233,0.43315867545747233,0.43315867545747233,0.43315867545747233,0.43315867545747233,0.43315867545747233,0.43315867545747233,0.43315867545747233,0.43315867545747233,0.43315867545747233,0.43315867545747233,0.43315867545747233,0.43315867545747233,0.43315867545747233
140,1,1993,1,140,0.4751767179590011,0.4751767179590011,0.4751767179590011,0.4751767179590011,0.4751767179590011,0.4751767179590011,0.4751767179590011,0.4751767179590011,0.4751767179590011,0.4751767179590011,0.4751767179590011,0.4751767179590011,0.4751767179590011,0.4751767179590011,0.4751767179590011,0.4751767179590011,0.4751767179590011
141,1,1993,2,141,0.4770536659949392,0.4770536659949392,0.4770536659949392,0.4770536659949392,0.4770536659949392,0.4770536659949392,0.4770536659949392,0.4770536659949392,0.4770536659949392,0.4770536659949392,0.4770536659949392,0.4770536659949392,0.4770536659949392,0.4770536659949392,0.4770536659949392,0.4770536659949392,0.4770536659949392
143,1,1993,4,143,0.5164877136860188,0.5164877136860188,0.5164877136860188,0.5164877136860188,0.5164877136860188,0.5164877136860188,0.5164877136860188,0.5164877136860188,0.5164877136860188,0.5164877136860188,0.5164877136860188,0.5164877136860188,0.5164877136860188,0.5164877136860188,0.5164877136860188,0.5164877136860188,0.5164877136860188
144,1,1993,5,144,0.49603266801668167,0.49603266801668167,0.49603266801668167,0.49603266801668167,0.49603266801668167,0.49603266801668167,0.49603266801668167,0.49603266801668167,0.49603266801668167,0.49603266801668167,0.49603266801668167,0.49603266801668167,0.49603266801668167,0.49603266801668167,0.49603266801668167,0.49603266801668167,0.49603266801668167
145,1,1993,6,145,0.7435433204050133,0.7435433204050133,0.7435433204050133,0.7435433204050133,0.7435433204050133,0.7435433204050133,0.7435433204050133,0.7435433204050133,0.7435433204050133,0.7435433204050133,0.7435433204050133,0.7435433204050133,0.7435433204050133,0.7435433204050133,0.7435433204050133,0.7435433204050133,0.7435433204050133
146,1,1993,7,146,0.5653976445186134,0.5653976445186134,0.5653976445186134,0.5653976445186134,0.5653976445186134,0.5653976445186134,0.5653976445186134,0.5653976445186134,0.5653976445186134,0.5653976445186134,0.5653976445186134,0.5653976445186134,0.5653976445186134,0.5653976445186134,0.5653976445186134,0.5653976445186134,0.5653976445186134
148,1,1993,9,148,0.6349357008052965,0.6349357008052965,0.6349357008052965,0.6349357008052965,0.6349357008052965,0.6349357008052965,0.6349357008052965,0.6349357008052965,0.6349357008052965,0.6349357008052965,0.6349357008052965,0.6349357008052965,0.6349357008052965,0.6349357008052965,0.6349357008052965,0.6349357008052965,0.6349357008052965
149,1,1993,10,149,0.546992615736309,0.546992615736309,0.546992615736309,0.546992615736309,0.546992615736309,0.546992615736309,0.546992615736309,0.546992615736309,0.546992615736309,0.546992615736309,0.546992615736309,0.546992615736309,0.546992615736309,0.546992615736309,0.546992615736309,0.546992615736309,0.546992615736309
150,1,1993,11,150,0.39924247253274103,0.39924247253274103,0.39924247253274103,0.39924247253274103,0.39924247253274103,0.39924247253274103,0.39924247253274103,0.39924247253274103,0.39924247253274103,0.39924247253274103,0.39924247253274103,0.39924247253274103,0.39924247253274103,0.39924247253274103,0.39924247253274103,0.39924247253274103,0.39924247253274103
151,1,1993,12,151,0.47944084405205245,0.47944084405205245,0.47944084405205245,0.47944084405205245,0.47944084405205245,0.47944084405205245,0.47944084405205245,0.47944084405205245,0.47944084405205245,0.47944084405205245,0.47944084405205245,0.47944084405205245,0.47944084405205245,0.47944084405205245,0.47944084405205245,0.47944084405205245,0.47944084405205245
152,1,1993,13,152,0.5747276617467763,0.5747276617467763,0.5747276617467763,0.5747276617467763,0.5747276617467763,0.5747276617467763,0.5747276617467763,0.5747276617467763,0.5747276617467763,0.5747276617467763,0.5747276617467763,0.5747276617467763,0.5747276617467763,0.5747276617467763,0.5747276617467763,0.5747276617467763,0.5747276617467763
154,1,1993,15,154,0.4269046238543304,0.4269046238543304,0.4269046238543304,0.4269046238543304,0.4269046238543304,0.4269046238543304,0.4269046238543304,0.4269046238543304,0.4269046238543304,0.4269046238543304,0.4269046238543304,0.4269046238543304,0.4269046238543304,0.4269046238543304,0.4269046238543304,0.4269046238543304,0.4269046238543304
155,1,1993,16,155,0.5347104784119869,0.5347104784119869,0.5347104784119869,0.5347104784119869,0.5347104784119869,0.5347104784119869,0.5347104784119869,0.5347104784119869,0.5347104784119869,0.5347104784119869,0.5347104784119869,0.5347104784119869,0.5347104784119869,0.5347104784119869,0.5347104784119869,0.5347104784119869,0.5347104784119869
157,1,1993,18,157,0.5312663765675993,0.5312663765675993,0.5312663765675993,0.5312663765675993,0.5312663765675993,0.5312663765675993,0.5312663765675993,0.5312663765675993,0.5312663765675993,0.5312663765675993,0.5312663765675993,0.5312663765675993,0.5312663765675993,0.5312663765675993,0.5312663765675993,0.5312663765675993,0.5312663765675993
158,1,1993,19,158,0.5240501631793586,0.5240501631793586,0.5240501631793586,0.5240501631793586,0.5240501631793586,0.5240501631793586,0.5240501631793586,0.5240501631793586,0.5240501631793586,0.5240501631793586,0.5240501631793586,0.5240501631793586,0.5240501631793586,0.5240501631793586,0.5240501631793586,0.5240501631793586,0.5240501631793586
159,1,1993,20,159,0.6375961874776611,0.6375961874776611,0.6375961874776611,0.6375961874776611,0.6375961874776611,0.6375961874776611,0.6375961874776611,0.6375961874776611,0.6375961874776611,0.6375961874776611,0.6375961874776611,0.6375961874776611,0.6375961874776611,0.6375961874776611,0.6375961874776611,0.6375961874776611,0.6375961874776611
160,1,1993,21,160,0.4621656665468702,0.4621656665468702,0.4621656665468702,0.4621656665468702,0.4621656665468702,0.4621656665468702,0.4621656665468702,0.4621656665468702,0.4621656665468702,0.4621656665468702,0.4621656665468702,0.4621656665468702,0.4621656665468702,0.4621656665468702,0.4621656665468702,0.4621656665468702,0.4621656665468702
161,1,1993,22,161,0.4475145666374118,0.4475145666374118,0.4475145666374118,0.4475145666374118,0.4475145666374118,0.4475145666374118,0.4475145666374118,0.4475145666374118,0.4475145666374118,0.4475145666374118,0.4475145666374118,0.4475145666374118,0.4475145666374118,0.4475145666374118,0.4475145666374118,0.4475145666374118,0.4475145666374118
164,1,1993,25,164,0.48507167722621,0.48507167722621,0.48507167722621,0.48507167722621,0.48507167722621,0.48507167722621,0.48507167722621,0.48507167722621,0.48507167722621,0.48507167722621,0.48507167722621,0.48507167722621,0.48507167722621,0.48507167722621,0.48507167722621,0.48507167722621,0.48507167722621
165,1,1993,26,165,0.5795020615956293,0.5795020615956293,0.5795020615956293,0.5795020615956293,0.5795020615956293,0.5795020615956293,0.5795020615956293,0.5795020615956293,0.5795020615956293,0.5795020615956293,0.5795020615956293,0.5795020615956293,0.5795020615956293,0.5795020615956293,0.5795020615956293,0.5795020615956293,0.5795020615956293
166,1,1993,27,166,0.5195126956700861,0.5195126956700861,0.5195126956700861,0.5195126956700861,0.5195126956700861,0.5195126956700861,0.5195126956700861,0.5195126956700861,0.5195126956700861,0.5195126956700861,0.5195126956700861,0.5195126956700861,0.5195126956700861,0.5195126956700861,0.5195126956700861,0.5195126956700861,0.5195126956700861
167,1,1993,28,167,0.48518101379269846,0.48518101379269846,0.48518101379269846,0.48518101379269846,0.48518101379269846,0.48518101379269846,0.48518101379269846,0.48518101379269846,0.48518101379269846,0.48518101379269846,0.48518101379269846,0.48518101379269846,0.48518101379269846,0.48518101379269846,0.48518101379269846,0.48518101379269846,0.48518101379269846
